StateDesc,CountyName,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,TractFIPS20,CountyName20,StateName20,PrimaryRUCA,Population,LandArea,PopDensity
Indiana,Marion,21.5,19.5,23.5,2535,1739,18097341200,18097341200,Marion County,Indiana,1,2535,0.4,6795.0
Indiana,Marion,10.0,8.8,11.1,3258,2542,18097381002,18097381002,Marion County,Indiana,1,3258,1.5,2121.0
Indiana,Marion,8.8,7.8,9.8,4538,4344,18097354201,18097354201,Marion County,Indiana,1,4538,0.4,12473.6
Indiana,Marion,9.0,8.0,10.1,5364,4440,18097321400,18097321400,Marion County,Indiana,1,5364,1.9,2834.0
Indiana,Marion,12.2,10.9,13.7,4657,3718,18097321002,18097321002,Marion County,Indiana,1,4657,2.9,1625.5
Indiana,Marion,13.4,12.0,14.8,4644,3346,18097320902,18097320902,Marion County,Indiana,1,4644,0.8,5692.4
Indiana,Madison,18.8,16.6,21.1,2307,1718,18095000400,18095000400,Madison County,Indiana,1,2307,0.5,4847.9
Indiana,Marion,9.0,8.0,10.3,9056,6424,18097380103,18097380103,Marion County,Indiana,1,9056,10.6,851.3
Indiana,Madison,16.8,14.5,19.1,3159,2564,18095001901,18095001901,Madison County,Indiana,1,3159,1.1,2779.9
Indiana,Marion,9.3,8.0,10.5,2113,1732,18097361000,18097361000,Marion County,Indiana,1,2113,0.5,4597.8
Indiana,Marion,11.6,10.1,13.3,3413,2992,18097320301,18097320301,Marion County,Indiana,1,3413,1.3,2568.7
Indiana,Marion,10.4,9.3,11.6,4867,3614,18097380402,18097380402,Marion County,Indiana,1,4867,0.9,5665.5
Indiana,LaPorte,14.4,12.6,16.3,2576,1913,18091040300,18091040300,LaPorte County,Indiana,1,2576,0.7,3686.4
Indiana,Lake,17.6,15.7,19.5,2765,2131,18089042404,18089042404,Lake County,Indiana,1,2765,1.6,1737.1
Indiana,Marion,11.1,9.8,12.5,4440,3435,18097340114,18097340114,Marion County,Indiana,1,4440,1.5,2942.1
Indiana,Marion,17.9,16.4,19.7,3676,2503,18097340201,18097340201,Marion County,Indiana,1,3676,0.8,4874.9
Indiana,Lake,10.2,8.8,11.6,6528,4760,18089043104,18089043104,Lake County,Indiana,1,6528,3.4,1917.1
Indiana,Marion,13.1,11.8,14.6,3771,2999,18097310111,18097310111,Marion County,Indiana,1,3771,1.2,3273.6
Indiana,Lake,11.7,10.1,13.4,5183,4024,18089042802,18089042802,Lake County,Indiana,1,5183,1.7,3007.0
Indiana,Lake,11.2,9.8,12.7,6343,5119,18089040900,18089040900,Lake County,Indiana,1,6343,3.6,1757.8
